main-captions	MSRvid	2012test	0071	3.800	一个孩子在弹吉他。	一个男孩正在弹吉他。
main-captions	MSRvid	2012test	0072	3.200	一个男孩正在弹吉他。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0073	3.200	一个人正在弹吉他。	一个男孩正在弹吉他。
main-captions	MSRvid	2012test	0075	4.400	一个小男孩正在玩键盘。	一个男孩正在玩钥匙板。
main-captions	MSRvid	2012test	0077	3.750	一个人正在弹吉他。	一个人正在弹电吉他。
main-captions	MSRvid	2012test	0078	4.750	狗舔宝宝。	狗在舔婴儿。
main-captions	MSRvid	2012test	0080	3.200	女人正在切洋葱。	一个人正在切洋葱。
main-captions	MSRvid	2012test	0081	1.556	一个人正在弹吉他。	一个人在打鼓。
main-captions	MSRvid	2012test	0083	3.938	一个女人正在切胡椒。	一个女人正在切红辣椒。
main-captions	MSRvid	2012test	0084	5.000	一个人在打鼓。	一个人打鼓。
main-captions	MSRvid	2012test	0085	5.000	女人骑马。	女人正在骑马。
main-captions	MSRvid	2012test	0086	4.000	一个人正在树边吃香蕉。	一个人正在吃香蕉。
main-captions	MSRvid	2012test	0087	1.600	一只猫正在玩一个钥匙板。	一个人正在玩两个键盘。
main-captions	MSRvid	2012test	0089	4.750	一个人用斧头砍倒一棵树。	一个人用斧头砍树。
main-captions	MSRvid	2012test	0090	3.500	一个孩子玩玩具手机。	一个小男孩玩玩具手机。
main-captions	MSRvid	2012test	0093	1.400	一个人正在骑摩托车。	一个人正在骑马。
main-captions	MSRvid	2012test	0094	1.400	一个人正在骑摩托车。	一个人正在骑马。
main-captions	MSRvid	2012test	0099	4.000	一只松鼠在转圈。	一只松鼠绕着圈子跑。
main-captions	MSRvid	2012test	0101	5.000	一男一女在接吻。	一男一女接吻。
main-captions	MSRvid	2012test	0102	3.833	一个男人正在开车。	一个男人正在车库里开车。
main-captions	MSRvid	2012test	0104	0.600	一个男人在跳舞。	一个男人在说话。
main-captions	MSRvid	2012test	0105	2.917	一个人正在弹吉他和唱歌。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0106	4.200	一个人在切蘑菇。	一个人正在用刀切蘑菇。
main-captions	MSRvid	2012test	0108	2.000	老虎幼崽正在发出声音。	老虎在四处走动。
main-captions	MSRvid	2012test	0109	2.600	一个人正在切洋葱。	一个人正在剥洋葱皮。
main-captions	MSRvid	2012test	0110	1.600	一个人正在弹钢琴。	一个人在吹喇叭。
main-captions	MSRvid	2012test	0111	2.000	一个女人正在剥土豆皮。	一个女人正在剥苹果。
main-captions	MSRvid	2012test	0112	4.200	潘克达正在吃竹子。	一只熊猫正在吃竹子。
main-captions	MSRvid	2012test	0113	2.000	一个人正在剥洋葱皮。	一个人正在剥茄子。
main-captions	MSRvid	2012test	0114	4.800	猴子推另一只猴子。	猴子推了另一只猴子。
main-captions	MSRvid	2012test	0115	4.400	一只松鼠绕着圈子跑。	一只松鼠在转圈。
main-captions	MSRvid	2012test	0116	5.000	一个人正在绑鞋。	一个男人把鞋系在一起。
main-captions	MSRvid	2012test	0117	3.000	一个男孩在唱歌和弹钢琴。	一个男孩正在弹钢琴。
main-captions	MSRvid	2012test	0118	4.250	狗正在吃西瓜。	狗狗正在吃一块西瓜。
main-captions	MSRvid	2012test	0119	4.250	一个女人正在切花椰菜。	一个女人正在用刀切花椰菜。
main-captions	MSRvid	2012test	0120	3.800	一个人正在剥土豆皮。	一个人剥了土豆皮。
main-captions	MSRvid	2012test	0121	2.400	一个女人正在弹吉他。	一个人弹吉他。
main-captions	MSRvid	2012test	0123	1.600	一个女人正在切番茄。	一个人正在切洋葱。
main-captions	MSRvid	2012test	0125	2.000	一个人在水下游泳。	一个女人正在水下游泳。
main-captions	MSRvid	2012test	0126	1.600	一男一女在说话。	一男一女正在吃东西。
main-captions	MSRvid	2012test	0129	4.000	一只小狗在追逐瑜伽球。	狗在追球。
main-captions	MSRvid	2012test	0130	2.200	男人们正在打板球。	男人们正在打篮球。
main-captions	MSRvid	2012test	0131	4.400	一个人骑着摩托车离开。	一个人骑着摩托车。
main-captions	MSRvid	2012test	0132	3.600	一个人正在弹吉他。	一个人在唱歌和弹吉他。
main-captions	MSRvid	2012test	0133	3.600	那人打电话。	那人正在打电话。
main-captions	MSRvid	2012test	0135	0.500	一个人在钓鱼。	一个人在锻炼。
main-captions	MSRvid	2012test	0136	0.800	一个人在悬浮。	一个男人在说话。
main-captions	MSRvid	2012test	0138	0.600	两个男孩在开车。	两个海湾在跳舞。
main-captions	MSRvid	2012test	0141	2.600	一个人骑着马。	一个女孩正在骑马。
main-captions	MSRvid	2012test	0142	2.000	一个人正在骑自行车。	猴子正在骑自行车。
main-captions	MSRvid	2012test	0143	2.200	一个人正在切土豆。	一个女人正在剥土豆皮。
main-captions	MSRvid	2012test	0144	2.400	一个女人正在剥土豆皮。	一个人正在切土豆。
main-captions	MSRvid	2012test	0145	3.600	一个人正在弹吉他。	有人正在弹吉他。
main-captions	MSRvid	2012test	0148	2.200	女人正在切大葱。	一个女人正在切姜。
main-captions	MSRvid	2012test	0149	4.800	那人剪了一个纸盘。	一个人正在剪一个纸盘。
main-captions	MSRvid	2012test	0151	1.643	那人正在弹吉他。	一个人在吹长笛。
main-captions	MSRvid	2012test	0152	1.750	一个人正在弹钢琴。	那人正在拉小提琴。
main-captions	MSRvid	2012test	0154	2.250	一个女人正在切一些肉。	一个女人正在吃些肉。
main-captions	MSRvid	2012test	0155	4.000	一个人正在键盘上玩。	一个人正在弹键盘钢琴。
main-captions	MSRvid	2012test	0157	4.800	那位女士把青葱切碎了。	那位女士切了一个绿色的洋葱。
main-captions	MSRvid	2012test	0158	3.200	有人正在水里吃面条。	一个女人正在水里煮面条。
main-captions	MSRvid	2012test	0160	4.000	莱昂内尔·里奇在天花板上跳舞。	莱昂内尔·里奇站在天花板上跳舞。
main-captions	MSRvid	2012test	0161	4.400	一个人正在弹钢琴。	一个人正在弹钢琴。
main-captions	MSRvid	2012test	0163	4.600	女人正在吹长笛。	女人吹长笛。
main-captions	MSRvid	2012test	0164	3.800	一个男孩正在检查日历。	一个男孩正在看日历。
main-captions	MSRvid	2012test	0165	4.800	女人在切洋葱。	一个女人正在切洋葱。
main-captions	MSRvid	2012test	0166	4.857	一个人正在弹吉他。	一个人弹吉他。
main-captions	MSRvid	2012test	0167	5.000	一个女人正在用缝纫机。	一个女人正在机器上缝纫。
main-captions	MSRvid	2012test	0168	2.533	一个女人在翻煎饼。	一个卡通厨师正在翻煎饼。
main-captions	MSRvid	2012test	0172	1.000	一个人正在路上奔跑。	一辆汽车正沿着路行驶。
main-captions	MSRvid	2012test	0175	1.000	一个人骑着马。	一个男人正在打电话。
main-captions	MSRvid	2012test	0176	2.000	一个人正在骑自行车。	一个人骑着马。
main-captions	MSRvid	2012test	0178	0.143	女人在跳舞。	一个男人正在吃东西。
main-captions	MSRvid	2012test	0179	2.000	一个人正在弹钢琴。	一个人正在吹长笛。
main-captions	MSRvid	2012test	0180	1.600	一个人正在吹长笛。	一个人正在弹钢琴。
main-captions	MSRvid	2012test	0182	1.600	一个人在旋转。	一个男人在跳舞。
main-captions	MSRvid	2012test	0184	3.400	猴子从肢体摆动到肢体。	一只猴子在树对树的摆动。
main-captions	MSRvid	2012test	0185	4.000	人们下火车了。	人们在车站下车。
main-captions	MSRvid	2012test	0187	4.800	一只狗在蹦床上跳。	狗在蹦床上蹦蹦跳跳。
main-captions	MSRvid	2012test	0188	2.500	一个男孩正在演奏乐器。	一个人在吹喇叭。
main-captions	MSRvid	2012test	0190	1.750	女人弹吉他。	一个人唱歌弹吉他。
main-captions	MSRvid	2012test	0191	1.000	女人在挑一个可以摘。	一个女人正在切西红柿。
main-captions	MSRvid	2012test	0192	5.000	一个人正在爬绳子。	一个人爬上一根绳子。
main-captions	MSRvid	2012test	0193	1.400	一个人正在提车。	一个人正在爬墙。
main-captions	MSRvid	2012test	0195	4.000	一男一女开着吉普车在街上开车。	一男一女正开着一辆露天车在路上行驶。
main-captions	MSRvid	2012test	0196	3.800	那个没穿衬衫的人坐在椅子上。	一个没穿衬衫的人坐在椅子上。
main-captions	MSRvid	2012test	0198	4.000	两个女人在摔跤。	两个女人在地板上摔跤。
main-captions	MSRvid	2012test	0199	4.000	小狗玩蓝色网球。	一只小狗正在玩网球。
main-captions	MSRvid	2012test	0200	4.800	一个康鲁正在吃东西。	袋鼠正在吃东西。
main-captions	MSRvid	2012test	0201	0.600	一只猫正在弹钢琴。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0202	4.750	那人用刀子剪了地毯。	一个男人正在用刀割地毯。
main-captions	MSRvid	2012test	0203	2.200	一个女人正骑着摩托车沿着道路行驶。	一个人正在骑摩托车。
main-captions	MSRvid	2012test	0204	3.000	有人在切蔬菜。	有人在切西红柿。
main-captions	MSRvid	2012test	0205	0.000	女人在跳舞。	一个男人在说话。
main-captions	MSRvid	2012test	0207	2.200	狗舔宝宝的流口水。	狗舔宝宝。
main-captions	MSRvid	2012test	0208	0.400	一个人在划船。	一个人正在切西红柿。
main-captions	MSRvid	2012test	0210	4.800	一个人切土豆。	一个人切土豆。
main-captions	MSRvid	2012test	0212	4.800	一个女人正在切大蒜。	那个女人正在切大蒜。
main-captions	MSRvid	2012test	0214	3.800	动物绕着圈子跑。	松鼠绕着圈子跑。
main-captions	MSRvid	2012test	0215	3.000	一个人正慢慢地穿过一座绳桥。	一个男孩正穿过一座桥。
main-captions	MSRvid	2012test	0216	4.000	一个人正在弹吉他。	一个坐在房间里的人正在弹吉他。
main-captions	MSRvid	2012test	0217	5.000	一个人吹长笛。	一个人正在吹长笛。
main-captions	MSRvid	2012test	0221	3.800	一个女人把两个鸡蛋裂成一个玻璃碗。	一个女人正在把鸡蛋切成碗。
main-captions	MSRvid	2012test	0223	3.000	一个人正在切鱼。	一个人会养一条鱼。
main-captions	MSRvid	2012test	0224	4.400	两个人正在把手提箱装进汽车的后备箱里。	那些人正在把手提箱放进汽车的后备箱里。
main-captions	MSRvid	2012test	0226	3.800	一个人把油倒在一些西红柿上。	那人把油倒在切开的西红柿上。
main-captions	MSRvid	2012test	0227	3.000	一个人正在切东西。	一个人正在切包子。
main-captions	MSRvid	2012test	0230	0.667	一个人正在划独木舟。	一个人正在演奏竖琴。
main-captions	MSRvid	2012test	0231	4.000	一男一女一起穿过树林。	一男一女在林区里用手臂走路。
main-captions	MSRvid	2012test	0233	3.750	那个女人捡起袋鼠。	一个女人捡起一只小袋鼠。
main-captions	MSRvid	2012test	0234	4.133	鱼在游泳。	一条鱼在游泳。
main-captions	MSRvid	2012test	0235	4.000	两个女人在食品加工机里混合东西。	两个女人在搅拌机里做东西。
main-captions	MSRvid	2012test	0237	3.600	一个人正在冲浪。	一个人在冲浪。
main-captions	MSRvid	2012test	0238	1.200	一个人正在弹吉他。	一个男人在刺伤目标。
main-captions	MSRvid	2012test	0239	1.600	一个人在乐队里吹长笛。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0240	4.000	那人把黄油涂在面包上。	一个人正在把黄油涂在面包上。
main-captions	MSRvid	2012test	0241	4.000	一个人正在煮面条。	一个女人正在水里煮面条。
main-captions	MSRvid	2012test	0243	3.200	一群人在山上跳舞。	一群人在跳舞。
main-captions	MSRvid	2012test	0245	1.000	一个男人在外面跳舞。	一个人在吹长笛。
main-captions	MSRvid	2012test	0246	1.000	女人在喂男人。	一个女人正在拌肉。
main-captions	MSRvid	2012test	0247	0.600	一个人正在把平底锅放进烤箱里。	女人在切洋葱。
main-captions	MSRvid	2012test	0249	0.400	一个女人正坐在办公桌前。	一个女人正在骑驴。
main-captions	MSRvid	2012test	0250	3.400	医生用担架运送病人。	医生用担架把病人赶在担架上。
main-captions	MSRvid	2012test	0252	3.600	一个女人正在舞台上吹长笛。	那个女人正在吹长笛。
main-captions	MSRvid	2012test	0254	3.000	两只熊猫宝宝正在玩耍。	两只熊猫躺在一起。
main-captions	MSRvid	2012test	0256	4.000	一个婴儿在笑。	一个婴儿在笑，咯咯地笑。
main-captions	MSRvid	2012test	0257	1.200	一个人正在弹吉他。	一个男孩正在弹钢琴。
main-captions	MSRvid	2012test	0259	0.600	一个人正在折叠纸。	一个女人正在切胡椒。
main-captions	MSRvid	2012test	0260	1.600	三个女人在跳舞。	那人正在跳舞。
main-captions	MSRvid	2012test	0262	2.600	猫在互相玩。	两只猫在互相打架。
main-captions	MSRvid	2012test	0263	3.600	一个人在写作。	一个人正在用铅笔写作。
main-captions	MSRvid	2012test	0267	3.500	一个人在跑。	一个人正在一条路上奔跑。
main-captions	MSRvid	2012test	0268	3.765	那个女人正在滚面团。	一个女人正在面粉和滚动面团。
main-captions	MSRvid	2012test	0269	2.750	一个女人在肉上加香料。	女人在肉里加糖。
main-captions	MSRvid	2012test	0270	2.250	一个女人在鱼上加油。	一个女人正在给鱼浇水。
main-captions	MSRvid	2012test	0271	2.750	一个小男孩拿着吉他。	一个小男孩正在弹吉他。
main-captions	MSRvid	2012test	0272	3.800	一只猎豹在奔跑。	一只猎豹正穿过田野。
main-captions	MSRvid	2012test	0273	4.800	那人正在吃披萨。	一个男人正在吃一片披萨。
main-captions	MSRvid	2012test	0274	3.600	一只猩猩正在乘公共汽车。	一只猴子正乘公共汽车。
main-captions	MSRvid	2012test	0275	1.200	一男一女在餐厅里交谈。	一男一女骑着自行车。
main-captions	MSRvid	2012test	0277	0.400	一个人正在弹吉他。	一个人正在打扫玻璃门。
main-captions	MSRvid	2012test	0278	2.400	一个女孩在唱歌和弹吉他。	一个年轻人一边唱歌一边弹吉他。
main-captions	MSRvid	2012test	0282	3.941	一个女孩正在用手语交流。	一个年轻女孩正在用手语。
main-captions	MSRvid	2012test	0283	0.500	女人正在做体重练习。	一个女人在做头发。
main-captions	MSRvid	2012test	0284	3.750	一个男人正在车里。	一位老人正在上一辆红色的汽车。
main-captions	MSRvid	2012test	0285	4.000	一个大的绿色球把土豆撞倒了。	一个大的绿色球击中一个土豆。
main-captions	MSRvid	2012test	0287	3.000	一只猫在玩键盘。	一只猫正在弹钢琴。
main-captions	MSRvid	2012test	0288	4.200	两只狗在游泳池里游泳。	狗在游泳池里游泳。
main-captions	MSRvid	2012test	0290	2.000	那人用直升机砍洋葱。	那人用机器砍了一个土豆。
main-captions	MSRvid	2012test	0291	5.000	女人切豆腐。	一个女人正在切豆腐。
main-captions	MSRvid	2012test	0292	3.000	一群鹿正在过马路。	一大只驯鹿正在过马路。
main-captions	MSRvid	2012test	0293	3.800	这个人正在骑马。	一个人正在骑马。
main-captions	MSRvid	2012test	0294	0.000	有人在喂动物。	有人在弹钢琴。
main-captions	MSRvid	2012test	0295	0.000	有人在切玉米饼的	有人在骑马。
main-captions	MSRvid	2012test	0296	0.250	有人在混合 ingrediants 。	有人在缝纫东西。
main-captions	MSRvid	2012test	0297	4.000	公鸡咬着一只死老鼠。	一只鸡正在咬一只死老鼠。
main-captions	MSRvid	2012test	0298	3.250	一个女人抱着一只袋鼠。	一个女人正在捡袋鼠。
main-captions	MSRvid	2012test	0299	0.750	一个人在玩青蛙	一只猫在玩相机。
main-captions	MSRvid	2012test	0300	1.500	两个男人在说话。	两个男人在弹吉他。
main-captions	MSRvid	2012test	0303	3.500	一个人把黄油涂在一块大面包上。	一个男人正在一片大蒜面包上涂黄油。
main-captions	MSRvid	2012test	0304	3.000	一个人正跑过一根高电线。	一个人正在用绳子跑。
main-captions	MSRvid	2012test	0307	0.200	一个人正在修剪草坪。	一个女人正在切柠檬。
main-captions	MSRvid	2012test	0309	0.800	一个人正在打开一扇门。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0311	4.200	一个人正在把土豆切成碎片。	一个人正在切土豆。
main-captions	MSRvid	2012test	0312	3.800	那个女人正在切煮熟的章鱼。	一个女人正在砍章鱼。
main-captions	MSRvid	2012test	0314	0.400	一个人正在打板。	一只狗正在水中奔跑。
main-captions	MSRvid	2012test	0316	0.800	一个男人在跳舞。	一个人正在吃面包。
main-captions	MSRvid	2012test	0317	1.200	有人在弹钢琴。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0318	2.800	两只狐狸正在砖天井的盘子里吃饭。	狐狸正在从盘子里吃东西。
main-captions	MSRvid	2012test	0319	3.200	一个男孩正在玩钥匙板。	一个男孩正在弹钢琴。
main-captions	MSRvid	2012test	0320	5.000	一个人玩键盘。	有人在玩键盘。
main-captions	MSRvid	2012test	0322	0.000	一个人正在开枪。	一个男人在吐痰。
main-captions	MSRvid	2012test	0323	1.000	有人在切洋葱。	有人正在剥土豆皮。
main-captions	MSRvid	2012test	0325	0.000	一个人在游泳。	一个女人正在切肉。
main-captions	MSRvid	2012test	0327	3.750	一个人正在弹吉他。	一个人弹原声吉他。
main-captions	MSRvid	2012test	0328	0.400	一个女人正在切南瓜。	一个女人骑着大象。
main-captions	MSRvid	2012test	0329	0.400	女人在跳舞。	女人正在揉面团。
main-captions	MSRvid	2012test	0331	0.600	一个女人正在把鸡蛋切成碗。	一个女人把绞盘放在架子上。
main-captions	MSRvid	2012test	0332	4.000	一辆汽车正穿过一条路。	一辆汽车正沿着路行驶。
main-captions	MSRvid	2012test	0334	0.400	有人在润滑平底锅。	斯莫恩正在躺下。
main-captions	MSRvid	2012test	0335	0.400	一个人正在弹吉他。	一个人正在排干意大利面。
main-captions	MSRvid	2012test	0336	0.400	一个女人正在喝伏特加。	女人在锻炼。
main-captions	MSRvid	2012test	0339	4.800	一个女人正在把肉切成碎片。	一个女人正在切一些肉。
main-captions	MSRvid	2012test	0342	0.600	一个人正在冲洗牛排。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0344	0.800	一个男人在卖东西。	一个人正在打扫房子。
main-captions	MSRvid	2012test	0347	3.200	一个人在跳墙。	一个人跳到一条短墙上。
main-captions	MSRvid	2012test	0348	3.200	跑步者在赛道上赛跑。	赛跑者参加比赛。
main-captions	MSRvid	2012test	0349	0.600	一个人正在踢足球。	一个人正在搅拌一个碗。
main-captions	MSRvid	2012test	0350	0.600	一个女人正在煎东西。	女人正在骑马。
main-captions	MSRvid	2012test	0351	0.000	一只猫在舔吸盘。	一个女人正在切黄瓜。
main-captions	MSRvid	2012test	0352	1.400	一个女人在火中跳舞。	一个女人正在洗澡。
main-captions	MSRvid	2012test	0355	2.200	那人正在把一条鱼切开。	一个人正在切土豆。
main-captions	MSRvid	2012test	0357	3.600	黄油在平底锅里融化了。	一个人正在平底锅里融化黄油。
main-captions	MSRvid	2012test	0359	3.111	三个男孩在跳舞。	孩子们在跳舞。
main-captions	MSRvid	2012test	0360	0.600	女人在和男人玩游戏。	一个人正在弹钢琴。
main-captions	MSRvid	2012test	0361	0.400	那人开的是一辆白色汽车。	一个男人正在接受采访。
main-captions	MSRvid	2012test	0365	4.250	一个人开他的车。	一个人在开车。
main-captions	MSRvid	2012test	0366	3.000	一辆汽车从空地后退。	一辆汽车正从堵塞的车道上后退。
main-captions	MSRvid	2012test	0368	5.000	一个男人在披萨上放些奶酪。	那人把奶酪洒在披萨上。
main-captions	MSRvid	2012test	0369	5.000	那个男孩正在弹钢琴。	一个男孩弹钢琴。
main-captions	MSRvid	2012test	0371	3.750	那人弹吉他。	一个人正在弹吉他。
main-captions	MSRvid	2012test	0373	0.200	一个人正在骑马。	一个人正在玩键盘。
main-captions	MSRvid	2012test	0374	0.400	一个人在绳子上行走。	一个人正在骑一个摩垫。
main-captions	MSRvid	2012test	0376	1.286	一个女孩正在吹长笛。	一个乐队正在舞台上演奏。
main-captions	MSRvid	2012test	0377	4.600	人们从火车上下来。	一群人下火车。
main-captions	MSRvid	2012test	0378	0.600	一个女人正在机器上缝纫。	一个女人正在吃些肉。
main-captions	MSRvid	2012test	0379	2.000	一只狗正在看游泳池。	一只狗在游泳池里散步。
main-captions	MSRvid	2012test	0380	5.000	一个人正在吃一块面包。	一个人正在把黄油涂在面包上。
main-captions	MSRvid	2012test	0382	1.800	一个人正在把西红柿切成碎片。	一个女人正在切一些蔬菜。
main-captions	MSRvid	2012test	0384	2.400	三个十几岁的女孩在房间里跳舞。	一些十几岁的女孩在为镜头跳舞。
main-captions	MSRvid	2012test	0385	2.400	狮子在走路。	狮子在用笔起搏。
main-captions	MSRvid	2012test	0386	0.400	一个人开枪射击汽车	一个人正在切土豆。
main-captions	MSRvid	2012test	0388	4.200	一匹黑马在跑来跑去。	马在跑。
main-captions	MSRvid	2012test	0390	0.000	一个女人正在吃虾。	一个人在雨中跳舞。
main-captions	MSRvid	2012test	0391	0.000	一个人正在骑马。	一个女人正在洗冰柜。
main-captions	MSRvid	2012test	0393	0.800	一个人沿着一条小路走。	一个人走过一根紧绷的绳子。
main-captions	MSRvid	2012test	0394	1.400	一个人正在切土豆。	一个女人正在切一个贾莱佩诺。
main-captions	MSRvid	2012test	0395	1.500	狗在对着球吠叫。	狗在网球后游泳。
main-captions	MSRvid	2012test	0397	2.500	一个孩子从鱼竿上摆动的鱼中跑开。	一个小孩在钓鱼竿上跑来跑去。
main-captions	MSRvid	2012test	0398	2.500	一个人正沿着一条穿过荒野的小路行走。	一个人正走在一条路上。
main-captions	MSRvid	2012test	0399	3.500	一位老人在讲台上讲话。	一个人正在讲台上讲话。
main-captions	MSRvid	2012test	0401	3.400	一个人慢动作骑马。	一个人骑着马。
main-captions	MSRvid	2012test	0402	3.800	一个人正在切一些布拉塔奶酪。	这个人正在切奶酪。
main-captions	MSRvid	2012test	0403	3.800	那人正在射击自动步枪。	一个人正在开枪。
main-captions	MSRvid	2012test	0406	1.500	一个人正在用刀背压碎大蒜。	一个女人正在用刀切肉。
main-captions	MSRvid	2012test	0407	0.500	一个女人正在用一个木板把指甲归档。	一个女人正在用奶瓶喂她的孩子。
main-captions	MSRvid	2012test	0408	0.000	一个人正在玩滑板。	一个女人正在切土豆。
main-captions	MSRvid	2012test	0409	0.000	一个女人正在洗澡。	一个人正在骑白马。
main-captions	MSRvid	2012test	0410	0.800	一个男人在跳舞。	一个人正在骑马。
main-captions	MSRvid	2012test	0413	0.850	一个人在划船。	一个男人正在开枪。
main-captions	MSRvid	2012test	0414	3.400	一个人正从附着在天花板上的绳子上摇摆。	一个人在绳子上摇摆。
main-captions	MSRvid	2012test	0415	0.400	一个女人正在海滩上骑马。	一个人背着另一个人。
main-captions	MSRvid	2012test	0416	1.750	一个人一只手抱着一只小动物。	一个人炫耀一只小猴子。
main-captions	MSRvid	2012test	0417	3.250	一个人正在折叠一块方形的纸片。	一个人正在折叠纸。
main-captions	MSRvid	2012test	0418	0.750	一个人在锅里煎肉。	一个人拿着臭虫。
main-captions	MSRvid	2012test	0422	0.000	黑猩猩正在伤害一个女人。	一个人在开车。
main-captions	MSRvid	2012test	0423	0.000	那个女人正在剥虾皮。	那人拿着狐猴。
main-captions	MSRvid	2012test	0427	4.250	两只斑马在玩。	斑马正在社交。
main-captions	MSRvid	2012test	0428	1.800	一个女人正在切黄油。	女人切豆腐。
main-captions	MSRvid	2012test	0429	3.200	有些人在弹吉他。	三个人一起弹吉他唱歌。
main-captions	MSRvid	2012test	0430	3.600	大象给自己喷水。	大象用水喷洒自己。
